SalesOrderId,new_revenue,legacy_revenue,revenue_diff,new_amount2,new_gp,legacy_gp,gp_diff,new_term_gp,legacy_term_gp,term_gp_diff,abs_revenue_diff,abs_gp_diff,abs_term_gp_diff
11364833,1993.0,698.0,1295.0,1000.99,830.01,312.01,518.0,0.0,0.0,0.0,1295.0,518.0,0.0
11364869,299.0,299.0,0.0,179.4,119.6,119.6,0.0,41.86,41.86,0.0,0.0,0.0,0.0
11365452,172.8,172.8,0.0,,172.8,172.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11365819,8302.76,8302.76,0.0,4981.06,3321.2,3321.2,0.0,1110.24,1110.24,0.0,0.0,0.0,0.0
11366038,1150.0,1150.0,0.0,550.0,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11367978,2274.0,455.0,1819.0,1181.99,864.51,227.5,637.01,0.0,0.0,0.0,1819.0,637.01,0.0
11368359,659.4,628.0,31.4,560.49,98.91,94.2,4.71,0.0,0.0,0.0,31.4,4.71,0.0
11369145,9935.0,9935.0,0.0,4881.6,4153.9,4153.9,0.0,1139.04,1139.04,0.0,0.0,0.0,0.0
11369950,4100.0,4100.0,0.0,802.79,3297.21,3297.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11370064,1995.0,1995.0,0.0,,1995.0,1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11370350,7434.0,7080.0,354.0,6318.9,1115.1,1062.0,53.1,0.0,0.0,0.0,354.0,53.1,0.0
11370485,47250.0,47250.0,0.0,32024.13,15225.87,15225.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11370853,8810.55,8391.0,419.55,7488.97,1321.58,1258.65,62.93,0.0,0.0,0.0,419.55,62.93,0.0
11371100,5000.0,2000.0,3000.0,3000.0,2000.0,800.0,1200.0,0.0,0.0,0.0,3000.0,1200.0,0.0
11371453,8108.15,,8108.15,6486.52,1621.63,,1621.63,0.0,,0.0,8108.15,1621.63,0.0
11372407,809.0,809.0,0.0,525.85,283.15,283.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11372422,4949.06,990.0,3959.06,2375.37,2078.69,495.0,1583.69,0.0,0.0,0.0,3959.06,1583.69,0.0
11372439,6000.0,6000.0,0.0,,6000.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11372457,693.53,173.38,520.15,404.0,116.15,0.0,116.15,0.0,0.0,0.0,520.15,116.15,0.0
11372472,8578.36,1716.0,6862.36,4117.42,3602.94,858.0,2744.94,0.0,0.0,0.0,6862.36,2744.94,0.0
11372707,4595.68,,4595.68,2759.64,1836.04,,1836.04,0.0,,0.0,4595.68,1836.04,0.0
11372725,25395.3,10300.0,15095.3,11852.35,13542.95,5120.0,8422.95,0.0,0.0,0.0,15095.3,8422.95,0.0
11372957,1614.97,,1614.97,888.23,726.74,,726.74,0.0,,0.0,1614.97,726.74,0.0
11373125,568.74,114.0,454.74,295.5,216.24,57.0,159.24,0.0,0.0,0.0,454.74,159.24,0.0
11373158,140.5,140.5,0.0,0.0,140.5,140.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11373761,2899.0,580.0,2319.0,1507.12,1101.88,290.0,811.88,0.0,0.0,0.0,2319.0,811.88,0.0
11373793,9279.9,8838.0,441.9,7887.92,1391.98,1325.7,66.28,0.0,0.0,0.0,441.9,66.28,0.0
11374412,4548.0,910.0,3638.0,2363.98,1729.02,455.0,1274.02,0.0,0.0,0.0,3638.0,1274.02,0.0
11294835,2160.0,2160.0,0.0,1036.8,907.2,907.2,0.0,241.92,241.92,0.0,0.0,0.0,0.0
11295184,2144.59,429.0,1715.59,1165.8,764.29,214.5,549.79,0.0,0.0,0.0,1715.59,549.79,0.0
11295186,12586.25,12586.25,0.0,8179.71,4406.54,4406.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11295888,6304.0,6304.0,0.0,4254.74,2049.26,2049.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11296873,94.0,94.0,0.0,,94.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11296875,3013.0,3013.0,0.0,1702.48,1114.02,1114.02,0.0,917.52,917.52,0.0,0.0,0.0,0.0
11297007,31993.72,31993.72,0.0,,31993.72,31993.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11297692,1865.85,1777.0,88.85,1538.04,327.81,312.2,15.61,0.0,0.0,0.0,88.85,15.61,0.0
11297711,27825.54,4668.0,23157.54,13551.46,11940.08,2334.0,9606.08,0.0,0.0,0.0,23157.54,9606.08,0.0
11297726,14809.2,14104.0,705.2,1058.19,13751.01,13096.2,654.81,0.0,0.0,0.0,705.2,654.81,0.0
11297941,1058.0,1058.0,0.0,507.6,444.4,444.4,0.0,118.44,118.44,0.0,0.0,0.0,0.0
11299113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3998.4,-3998.4,0.0,0.0,0.0,0.0
11299128,2263.6,2263.6,0.0,1235.16,925.94,925.94,0.0,288.2,288.2,0.0,0.0,0.0,0.0
11300098,589.5,589.5,0.0,,294.75,294.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11300134,5628.63,,5628.63,4502.92,1125.71,,1125.71,0.0,,0.0,5628.63,1125.71,0.0
11300251,880.0,880.0,0.0,,880.0,880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11300368,1042.5,1042.5,0.0,,1042.5,1042.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11300498,8741.17,1485.0,7256.17,4353.97,3644.7,742.5,2902.2,0.0,0.0,0.0,7256.17,2902.2,0.0
11300651,846.0,846.0,0.0,507.6,338.4,338.4,0.0,118.44,118.44,0.0,0.0,0.0,0.0
11301002,1434.0,1434.0,0.0,748.2,592.3,592.3,0.0,249.2,249.2,0.0,0.0,0.0,0.0
11301251,299.0,299.0,0.0,194.35,104.65,104.65,0.0,104.65,104.65,0.0,0.0,0.0,0.0
11301287,16650.0,16650.0,0.0,6990.0,9660.0,9660.0,0.0,1631.0,1631.0,0.0,0.0,0.0,0.0
11301302,44854.5,27872.5,16982.0,18676.23,12460.37,2830.92,9629.45,0.0,0.0,0.0,16982.0,9629.45,0.0
11301321,3750.0,,3750.0,2250.0,1500.0,,1500.0,0.0,,0.0,3750.0,1500.0,0.0
11301468,20049.83,20049.83,0.0,,20049.83,20049.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11302004,1619.0,324.0,1295.0,777.0,680.0,162.0,518.0,0.0,0.0,0.0,1295.0,518.0,0.0
11302889,2274.0,455.0,1819.0,1181.99,864.51,227.5,637.01,0.0,0.0,0.0,1819.0,637.01,0.0
11302891,8382.0,8382.0,0.0,5094.35,3016.15,3016.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11304010,2000.0,2000.0,0.0,,2000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11305480,4000.0,4000.0,0.0,1991.25,2008.75,2008.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11306667,3238.0,648.0,2590.0,1554.0,1360.0,324.0,1036.0,0.0,0.0,0.0,2590.0,1036.0,0.0
11307133,6799.0,1187.0,5612.0,3367.2,2838.3,593.5,2244.8,0.0,0.0,0.0,5612.0,2244.8,0.0
11307135,3738.0,748.0,2990.0,1794.0,1570.0,374.0,1196.0,0.0,0.0,0.0,2990.0,1196.0,0.0
11307284,6219.0,6219.0,0.0,3778.36,2238.14,2238.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11307484,1995.0,,1995.0,1197.0,798.0,,798.0,0.0,,0.0,1995.0,798.0,0.0
11307752,8066.0,8066.0,0.0,3353.65,4712.35,4712.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11307886,2468.0,2468.0,0.0,1472.26,988.62,988.62,0.0,343.53,343.53,0.0,0.0,0.0,0.0
11307888,2474.53,495.0,1979.53,1187.69,1039.34,247.5,791.84,0.0,0.0,0.0,1979.53,791.84,0.0
11308022,498.0,498.0,0.0,263.93,234.07,234.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11308154,3773.7,3773.7,0.0,3018.96,754.74,898.5,-143.76,0.0,0.0,0.0,0.0,143.76,0.0
11308156,5908.18,1182.0,4726.18,2835.71,2481.47,591.0,1890.47,0.0,0.0,0.0,4726.18,1890.47,0.0
11308488,27616.26,3598.0,24018.26,14410.99,11406.27,1799.0,9607.27,0.0,0.0,0.0,24018.26,9607.27,0.0
11308724,556.13,556.13,0.0,,278.07,278.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11308741,1082.85,1082.85,0.0,913.8,169.05,169.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11308988,3630.63,,3630.63,1996.86,1633.77,,1633.77,0.0,,0.0,3630.63,1633.77,0.0
11308990,2144.59,429.0,1715.59,1029.32,900.77,214.5,686.27,0.0,0.0,0.0,1715.59,686.27,0.0
11309022,1688.4,1608.0,80.4,1435.14,253.26,241.2,12.06,0.0,0.0,0.0,80.4,12.06,0.0
11309039,1995.0,1995.0,0.0,,1995.0,1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11309290,2491.36,,2491.36,1496.3,995.06,,995.06,0.0,,0.0,2491.36,995.06,0.0
11310026,24019.0,24019.0,0.0,14516.46,9275.04,9275.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11310041,299.0,299.0,0.0,188.77,110.23,110.23,0.0,110.23,110.23,0.0,0.0,0.0,0.0
11310177,114.2,114.2,0.0,,114.2,114.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11310847,1495.0,,1495.0,897.0,598.0,,598.0,0.0,,0.0,1495.0,598.0,0.0
11310877,4237.8,4237.8,0.0,2034.0,1779.9,1779.9,0.0,476.6,476.6,0.0,0.0,0.0,0.0
11311462,273.0,273.0,0.0,163.8,109.2,109.2,0.0,36.66,36.66,0.0,0.0,0.0,0.0
11314002,8039.0,8039.0,0.0,4929.24,2882.26,2882.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11314791,6910.3,6910.3,0.0,4254.74,2473.56,2473.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11315657,34.25,34.25,0.0,,34.25,34.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11316361,3788.96,810.0,2978.96,1935.72,1448.24,405.0,1043.24,0.0,0.0,0.0,2978.96,1043.24,0.0
11316478,6126.75,5835.0,291.75,5207.74,919.01,875.25,43.76,0.0,0.0,0.0,291.75,43.76,0.0
11316844,2104.2,2004.0,100.2,1788.58,315.62,300.6,15.02,0.0,0.0,0.0,100.2,15.02,0.0
11317346,7741.0,7741.0,0.0,5420.86,2320.14,2320.14,0.0,2320.14,2320.14,0.0,0.0,0.0,0.0
11317348,20903.0,20903.0,0.0,13515.77,7006.73,7006.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11317716,648.0,,648.0,324.0,324.0,,324.0,0.0,,0.0,648.0,324.0,0.0
11317746,92351.81,,92351.81,55464.33,36887.48,,36887.48,0.0,,0.0,92351.81,36887.48,0.0
11318267,3275.0,3275.0,0.0,1702.48,1245.02,1245.02,0.0,917.52,917.52,0.0,0.0,0.0,0.0
11318516,1995.0,1995.0,0.0,,1995.0,1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11318550,1800.0,1800.0,0.0,894.6,905.4,905.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11318699,4533.4,4533.4,0.0,5477.2,-943.8,-943.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11318818,1869.0,374.0,1495.0,897.0,785.0,187.0,598.0,0.0,0.0,0.0,1495.0,598.0,0.0
11318882,3456.0,3456.0,0.0,2073.6,1382.4,1382.4,0.0,483.84,483.84,0.0,0.0,0.0,0.0
11319001,12358.5,11770.0,588.5,10489.19,1869.31,1780.3,89.01,0.0,0.0,0.0,588.5,89.01,0.0
11319535,846.0,846.0,0.0,507.6,338.4,338.4,0.0,118.44,118.44,0.0,0.0,0.0,0.0
11322409,5990.0,5990.0,0.0,,5990.0,5990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11322745,6004.77,858.0,5146.77,3088.07,2487.7,429.0,2058.7,0.0,0.0,0.0,5146.77,2058.7,0.0
11322860,4289.18,858.0,3431.18,2058.64,1801.54,429.0,1372.54,0.0,0.0,0.0,3431.18,1372.54,0.0
11322894,3525.0,3525.0,0.0,939.41,2233.09,2233.09,0.0,1880.59,1880.59,0.0,0.0,0.0,0.0
11322913,1058.4,1058.4,0.0,,1058.4,1058.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11322947,34795.0,34795.0,0.0,17742.43,16182.07,16182.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11323345,599.0,599.0,0.0,359.4,239.6,239.6,0.0,83.86,83.86,0.0,0.0,0.0,0.0
11323364,3654.0,471.0,3183.0,2612.1,806.4,235.5,570.9,0.0,0.0,0.0,3183.0,570.9,0.0
11323379,11220.0,2940.0,8280.0,6152.0,5068.0,1426.0,3642.0,0.0,0.0,0.0,8280.0,3642.0,0.0
11323411,2901.59,580.0,2321.59,1507.41,1104.18,290.0,814.18,0.0,0.0,0.0,2321.59,814.18,0.0
11323530,2840.5,,2840.5,1700.62,1139.88,,1139.88,0.0,,0.0,2840.5,1139.88,0.0
11323679,40209.86,6130.0,34079.86,22364.18,14780.68,3065.0,11715.68,0.0,0.0,0.0,34079.86,11715.68,0.0
11323832,3148.2,3148.2,0.0,2097.23,1050.97,1050.97,0.0,1050.97,1050.97,0.0,0.0,0.0,0.0
11324298,3514.35,3347.0,167.35,2987.2,527.15,502.05,25.1,0.0,0.0,0.0,167.35,25.1,0.0
11324549,41204.22,7737.0,33467.22,20085.21,18000.51,4618.5,13382.01,0.0,0.0,0.0,33467.22,13382.01,0.0
11325066,1759.8,1676.0,83.8,1495.83,263.97,251.4,12.57,0.0,0.0,0.0,83.8,12.57,0.0
11325183,7432.0,650.0,6782.0,5960.14,1471.86,99.4,1372.46,99.4,99.4,0.0,6782.0,1372.46,0.0
11325536,166.52,166.52,0.0,,166.52,166.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11325553,2940.0,2940.0,0.0,,2940.0,2940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11325617,174.0,174.0,0.0,113.1,60.9,60.9,0.0,60.9,60.9,0.0,0.0,0.0,0.0
11325853,3888.0,3888.0,0.0,1866.6,1632.9,1632.9,0.0,435.54,435.54,0.0,0.0,0.0,0.0
11326070,23755.53,4950.0,18805.53,11283.34,9997.19,2475.0,7522.19,0.0,0.0,0.0,18805.53,7522.19,0.0
11326072,3238.0,648.0,2590.0,1554.0,1360.0,324.0,1036.0,0.0,0.0,0.0,2590.0,1036.0,0.0
11326372,1057.5,1057.5,0.0,507.6,444.15,444.15,0.0,118.44,118.44,0.0,0.0,0.0,0.0
11326506,740.0,740.0,0.0,,740.0,740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11327910,999.6,952.0,47.6,849.66,149.94,142.8,7.14,0.0,0.0,0.0,47.6,7.14,0.0
11328042,945.0,900.0,45.0,869.4,75.6,72.0,3.6,0.0,0.0,0.0,45.0,3.6,0.0
11328310,1995.0,1995.0,0.0,,1995.0,1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11329314,5220.61,976.21,4244.4,2829.6,1902.91,488.11,1414.8,0.0,0.0,0.0,4244.4,1414.8,0.0
11329712,3738.0,748.0,2990.0,1794.0,1570.0,374.0,1196.0,0.0,0.0,0.0,2990.0,1196.0,0.0
11329714,1923.6,1832.0,91.6,1635.06,288.54,274.8,13.74,0.0,0.0,0.0,91.6,13.74,0.0
11330080,5814.0,5814.0,0.0,3778.36,2035.64,2035.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11330214,8235.26,1716.0,6519.26,3911.56,3465.7,858.0,2607.7,0.0,0.0,0.0,6519.26,2607.7,0.0
11330567,7249.6,6891.0,358.6,6150.22,1099.38,1033.65,65.73,0.0,0.0,0.0,358.6,65.73,0.0
11331403,4500.0,4500.0,0.0,,4500.0,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11331771,1297.8,1236.0,61.8,,1297.8,1236.0,61.8,0.0,0.0,0.0,61.8,61.8,0.0
11331918,638.4,608.0,30.4,542.64,95.76,91.2,4.56,0.0,0.0,0.0,30.4,4.56,0.0
11332488,907.2,864.0,43.2,771.12,136.08,129.6,6.48,0.0,0.0,0.0,43.2,6.48,0.0
11332924,5289.01,5289.01,0.0,3316.84,1972.17,1972.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11333188,1516.0,303.33,1212.67,787.99,576.35,151.67,424.68,0.0,0.0,0.0,1212.67,424.68,0.0
11333424,261.45,249.0,12.45,209.16,52.29,49.8,2.49,0.0,0.0,0.0,12.45,2.49,0.0
11335213,3175.2,3024.0,151.2,2573.13,602.07,573.4,28.67,0.0,0.0,0.0,151.2,28.67,0.0
11337117,23835.02,2473.0,21362.02,12817.72,9780.8,1236.5,8544.3,0.0,0.0,0.0,21362.02,8544.3,0.0
11337785,32446.8,,32446.8,25957.42,6489.38,,6489.38,0.0,,0.0,32446.8,6489.38,0.0
11337787,1566.6,1492.0,74.6,1331.61,234.99,223.8,11.19,0.0,0.0,0.0,74.6,11.19,0.0
11338302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11338304,4659.8,628.0,4031.8,2419.08,1926.72,314.0,1612.72,0.0,0.0,0.0,4031.8,1612.72,0.0
11338687,4320.0,4320.0,0.0,2073.6,1814.4,1814.4,0.0,483.84,483.84,0.0,0.0,0.0,0.0
11338689,3256.9,,3256.9,2605.52,651.38,,651.38,0.0,,0.0,3256.9,651.38,0.0
11339021,995.0,,995.0,597.0,398.0,,398.0,0.0,,0.0,995.0,398.0,0.0
11339155,14156.96,1448.96,12708.0,7466.72,5965.76,724.48,5241.28,0.0,0.0,0.0,12708.0,5241.28,0.0
11339289,3238.0,648.0,2590.0,1554.0,1360.0,324.0,1036.0,0.0,0.0,0.0,2590.0,1036.0,0.0
11339391,492.0,492.0,0.0,,492.0,492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11339742,7050.0,7050.0,0.0,4140.0,2910.0,2910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11341110,1534.22,,1534.22,843.82,690.4,,690.4,0.0,,0.0,1534.22,690.4,0.0
11341112,9600.0,9600.0,0.0,4800.0,4800.0,4800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11341329,2000.0,2000.0,0.0,,2000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11342146,5299.0,5299.0,0.0,2543.4,2225.6,2225.6,0.0,593.46,593.46,0.0,0.0,0.0,0.0
11343067,150.0,150.0,0.0,,150.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11343182,2515.8,2396.0,119.8,2012.64,503.16,479.2,23.96,0.0,0.0,0.0,119.8,23.96,0.0
11343516,3108.5,648.0,2460.5,1476.3,1308.2,324.0,984.2,0.0,0.0,0.0,2460.5,984.2,0.0
11343569,2800.0,2800.0,0.0,,2800.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11344018,1056.64,1006.32,50.32,845.31,211.33,201.26,10.07,0.0,0.0,0.0,50.32,10.07,0.0
11344020,11362.08,998.0,10364.08,6065.78,4797.3,499.0,4298.3,0.0,0.0,0.0,10364.08,4298.3,0.0
11344137,4110.75,3915.0,195.75,3494.14,616.61,587.25,29.36,0.0,0.0,0.0,195.75,29.36,0.0
11344154,549.78,523.6,26.18,,549.78,523.6,26.18,0.0,0.0,0.0,26.18,26.18,0.0
11344503,58402.27,,58402.27,39506.76,18895.51,,18895.51,0.0,,0.0,58402.27,18895.51,0.0
11344637,4857.0,972.0,3885.0,2331.0,2040.0,486.0,1554.0,0.0,0.0,0.0,3885.0,1554.0,0.0
11344754,974.88,974.88,0.0,411.69,563.19,563.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11344873,1729.6,1647.24,82.36,1383.68,345.92,329.45,16.47,0.0,0.0,0.0,82.36,16.47,0.0
11344888,28089.0,28089.0,0.0,16295.18,11235.82,11235.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11344922,3085.95,2939.0,146.95,2623.06,462.89,440.85,22.04,0.0,0.0,0.0,146.95,22.04,0.0
11345137,320.0,320.0,0.0,,320.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11345492,1732.0,1732.0,0.0,,1732.0,1732.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11345524,19142.4,19142.4,0.0,12399.87,6742.53,6742.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11346860,1400.0,1400.0,0.0,700.0,700.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11348866,4668.0,4668.0,0.0,2800.8,1867.2,1867.2,0.0,653.52,653.52,0.0,0.0,0.0,0.0
11349098,3894.0,3894.0,0.0,2530.47,1363.53,1363.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11352257,1210.21,,1210.21,665.62,544.59,,544.59,0.0,,0.0,1210.21,544.59,0.0
11352491,2318.4,2208.0,110.4,1970.64,347.76,331.2,16.56,0.0,0.0,0.0,110.4,16.56,0.0
11352493,0.0,0.0,0.0,3050.4,-3050.4,-3050.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11352708,2488.0,2488.0,0.0,1492.8,995.2,995.2,0.0,357.22,357.22,0.0,0.0,0.0,0.0
11353144,298549.64,,298549.64,238838.96,59710.68,,59710.68,1906.56,,1906.56,298549.64,59710.68,1906.56
11353159,5550.0,,5550.0,2775.0,2775.0,,2775.0,0.0,,0.0,5550.0,2775.0,0.0
11353163,659.4,628.0,31.4,560.5,98.9,94.2,4.7,0.0,0.0,0.0,31.4,4.7,0.0
11353310,2160.0,2160.0,0.0,1036.8,907.2,907.2,0.0,241.92,241.92,0.0,0.0,0.0,0.0
11353312,2820.0,2820.0,0.0,1692.0,1128.0,1128.0,0.0,394.8,394.8,0.0,0.0,0.0,0.0
11353527,150000.0,150000.0,0.0,,150000.0,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11353644,1869.0,374.0,1495.0,897.0,785.0,187.0,598.0,0.0,0.0,0.0,1495.0,598.0,0.0
11353661,3525.0,3525.0,0.0,1692.0,1480.5,1480.5,0.0,394.8,394.8,0.0,0.0,0.0,0.0
11354029,3243.0,3243.0,0.0,1692.0,1339.5,1339.5,0.0,394.8,394.8,0.0,0.0,0.0,0.0
11354031,2820.0,2820.0,0.0,1692.0,1128.0,1128.0,0.0,394.8,394.8,0.0,0.0,0.0,0.0
11354148,453.6,432.0,21.6,385.56,68.04,64.8,3.24,0.0,0.0,0.0,21.6,3.24,0.0
11354163,557.55,531.0,26.55,473.92,83.63,79.65,3.98,0.0,0.0,0.0,26.55,3.98,0.0
11354480,4988.0,998.0,3990.0,2394.0,2095.0,499.0,1596.0,0.0,0.0,0.0,3990.0,1596.0,0.0
11354497,10501.58,10501.58,0.0,6209.73,3818.35,3818.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11354516,10671.06,10671.06,0.0,6684.64,3792.92,3792.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11354631,1361.0,1361.0,0.0,1075.19,285.81,285.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11355299,2695.0,2695.0,0.0,,2695.0,2695.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11355518,295.0,295.0,0.0,177.0,118.0,118.0,0.0,40.26,40.26,0.0,0.0,0.0,0.0
11355567,1495.0,,1495.0,897.0,598.0,,598.0,0.0,,0.0,1495.0,598.0,0.0
11355633,19907.02,1650.0,18257.02,10952.81,8129.21,825.0,7304.21,0.0,0.0,0.0,18257.02,7304.21,0.0
11355867,5994.0,5994.0,0.0,,5994.0,5994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11356137,599.0,599.0,0.0,359.4,239.6,239.6,0.0,83.86,83.86,0.0,0.0,0.0,0.0
11356254,2764.0,2764.0,0.0,,2764.0,2764.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11356505,155.4,148.0,7.4,124.32,31.08,29.6,1.48,0.0,0.0,0.0,7.4,1.48,0.0
11356890,5396.0,5396.0,0.0,1080.0,4316.0,4316.0,0.0,360.0,360.0,0.0,0.0,0.0,0.0
11357120,6218.75,6218.75,0.0,3778.36,2238.02,2238.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11358277,3507.0,3340.0,167.0,2980.95,526.05,501.0,25.05,0.0,0.0,0.0,167.0,25.05,0.0
11359494,1619.0,324.0,1295.0,777.0,680.0,162.0,518.0,0.0,0.0,0.0,1295.0,518.0,0.0
11359945,3700.0,,3700.0,1850.0,1850.0,,1850.0,0.0,,0.0,3700.0,1850.0,0.0
11360264,1995.0,1995.0,0.0,,1995.0,1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11360466,7306.42,1154.0,6152.42,3774.49,2954.93,577.0,2377.93,0.0,0.0,0.0,6152.42,2377.93,0.0
11360498,8039.0,8039.0,0.0,4929.24,2882.26,2882.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11360717,5640.0,5640.0,0.0,3384.0,2256.0,2256.0,0.0,451.2,451.2,0.0,0.0,0.0,0.0
11361034,3380.0,3380.0,0.0,5360.08,-1980.08,-1980.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11361519,907.2,864.0,43.2,771.12,136.08,129.6,6.48,0.0,0.0,0.0,43.2,6.48,0.0
11361868,3438.0,448.0,2990.0,1794.0,1420.0,224.0,1196.0,0.0,0.0,0.0,2990.0,1196.0,0.0
11362487,13843.4,2768.3,11075.1,6645.06,5814.19,1384.15,4430.04,0.0,0.0,0.0,11075.1,4430.04,0.0
11362502,23672.0,23672.0,0.0,13586.79,8702.81,8702.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11362836,1619.0,324.0,1295.0,777.0,680.0,162.0,518.0,0.0,0.0,0.0,1295.0,518.0,0.0
11362872,1298.25,1298.25,0.0,908.78,389.47,389.47,0.0,389.47,389.47,0.0,0.0,0.0,0.0
11363121,467.25,445.0,22.25,397.16,70.09,66.75,3.34,0.0,0.0,0.0,22.25,3.34,0.0
11261022,18300.0,18300.0,0.0,,18300.0,18300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11261154,7260.0,7260.0,0.0,3631.72,3628.28,3628.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11261179,0.0,0.0,0.0,100.0,-100.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11261188,7097.0,1022.0,6075.0,3645.0,2941.0,511.0,2430.0,0.0,0.0,0.0,6075.0,2430.0,0.0
11261213,9577.0,1996.0,7581.0,4548.6,4030.4,998.0,3032.4,0.0,0.0,0.0,7581.0,3032.4,0.0
11261547,900.0,900.0,0.0,,900.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11261783,27538.25,3936.0,23602.25,14164.73,11405.52,1968.0,9437.52,0.0,0.0,0.0,23602.25,9437.52,0.0
11261790,275.1,262.0,13.1,220.08,55.02,52.4,2.62,0.0,0.0,0.0,13.1,2.62,0.0
11261915,9250.0,,9250.0,4625.0,4625.0,,4625.0,0.0,,0.0,9250.0,4625.0,0.0
11261922,1682.1,1602.0,80.1,1429.79,252.31,240.3,12.01,0.0,0.0,0.0,80.1,12.01,0.0
11263989,8250.0,8250.0,0.0,6187.5,2062.5,2062.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11264857,5289.67,429.0,4860.67,2832.08,2243.09,214.5,2028.59,0.0,0.0,0.0,4860.67,2028.59,0.0
