Sales_Order,new_revenue,legacy_revenue,revenue_diff,new_amount2,new_gp,legacy_gp,gp_diff,new_term_gp,legacy_term_gp,term_gp_diff,abs_revenue_diff,abs_gp_diff,abs_term_gp_diff
1352660,18373.39,1848.0,16525.39,9848.14,7601.25,924.0,6677.25,0.0,0.0,0.0,16525.39,6677.25,0.0
1352661,357.71,357.71,0.0,,357.71,357.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1352694,1995.0,1995.0,0.0,,1995.0,1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1352695,329.7,314.0,15.7,280.25,49.45,47.1,2.35,0.0,0.0,0.0,15.7,2.35,0.0
1352699,10575.0,10575.0,0.0,5499.0,4018.5,4018.5,0.0,2961.0,2961.0,0.0,0.0,0.0,0.0
1352700,1413.3,1346.0,67.3,1201.31,211.99,201.9,10.09,0.0,0.0,0.0,67.3,10.09,0.0
1352706,453.6,432.0,21.6,385.56,68.04,64.8,3.24,0.0,0.0,0.0,21.6,3.24,0.0
1352718,3209.0,642.0,2567.0,1666.75,1221.25,321.0,900.25,0.0,0.0,0.0,2567.0,900.25,0.0
1352722,3186.6,3186.6,0.0,1692.0,1311.3,1311.3,0.0,394.8,394.8,0.0,0.0,0.0,0.0
1352729,4286.1,4082.0,204.1,3480.44,805.66,767.3,38.36,0.0,0.0,0.0,204.1,38.36,0.0
1352734,2000.0,2000.0,0.0,,2000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1352754,4320.0,4320.0,0.0,2073.6,1814.4,1814.4,0.0,483.84,483.84,0.0,0.0,0.0,0.0
1352759,295.0,295.0,0.0,177.0,118.0,118.0,0.0,40.26,40.26,0.0,0.0,0.0,0.0
1352761,846.0,846.0,0.0,507.6,338.4,338.4,0.0,118.44,118.44,0.0,0.0,0.0,0.0
1352767,1150.0,1150.0,0.0,937.83,212.17,212.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1352768,17532.0,17532.0,0.0,10519.2,7012.8,7012.8,0.0,-5127.2,-5127.2,0.0,0.0,0.0,0.0
1352775,11663.0,,11663.0,7180.53,4482.47,,4482.47,0.0,,0.0,11663.0,4482.47,0.0
1352781,726.5,726.5,0.0,597.86,128.64,128.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1352787,218.4,208.0,10.4,174.72,43.68,41.6,2.08,0.0,0.0,0.0,10.4,2.08,0.0
1352796,924.0,880.0,44.0,,924.0,880.0,44.0,0.0,0.0,0.0,44.0,44.0,0.0
1352809,262.5,250.0,12.5,223.13,39.37,37.5,1.87,0.0,0.0,0.0,12.5,1.87,0.0
1352828,466.2,444.0,22.2,372.96,93.24,88.8,4.44,0.0,0.0,0.0,22.2,4.44,0.0
1352830,1850.0,,1850.0,925.0,925.0,,925.0,0.0,,0.0,1850.0,925.0,0.0
1352834,2820.0,2820.0,0.0,1692.0,1128.0,1128.0,0.0,394.8,394.8,0.0,0.0,0.0,0.0
1352840,911.4,868.0,43.4,774.69,136.71,130.2,6.51,0.0,0.0,0.0,43.4,6.51,0.0
1352848,705.0,705.0,0.0,,352.5,352.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1352850,270.0,270.0,0.0,,270.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1352860,11235.17,,11235.17,6896.1,4339.07,,4339.07,0.0,,0.0,11235.17,4339.07,0.0
1352864,4050.0,4050.0,0.0,,4050.0,4050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1352871,8471.4,8068.0,403.4,7200.69,1270.71,1210.2,60.51,0.0,0.0,0.0,403.4,60.51,0.0
1352873,1048.31,,1048.31,576.57,471.74,,471.74,0.0,,0.0,1048.31,471.74,0.0
1352883,12954.0,,12954.0,6821.25,6132.75,,6132.75,0.0,,0.0,12954.0,6132.75,0.0
1352889,1875.0,1875.0,0.0,,1875.0,1875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1352890,0.0,0.0,0.0,200.0,-200.0,-200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342436,1692.0,1692.0,0.0,,1692.0,1692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342441,4009.6,4009.6,0.0,2405.16,1603.94,1603.94,0.0,561.2,561.2,0.0,0.0,0.0,0.0
342448,994.0,994.0,0.0,844.9,149.1,149.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342449,4320.0,4320.0,0.0,2073.6,1814.4,1814.4,0.0,483.84,483.84,0.0,0.0,0.0,0.0
342477,1296.0,1296.0,0.0,1101.6,194.4,194.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342486,1997.5,1997.5,0.0,,1997.5,1997.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342497,1296.0,1296.0,0.0,622.2,544.3,544.3,0.0,145.18,145.18,0.0,0.0,0.0,0.0
342510,497.0,497.0,0.0,422.45,74.55,74.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342537,31802.0,31802.0,0.0,25676.4,6125.6,6125.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342542,838.0,838.0,0.0,712.3,125.7,125.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342549,13500.0,13500.0,0.0,,13500.0,13500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342563,2591.09,,2591.09,2121.62,469.47,,469.47,0.0,,0.0,2591.09,469.47,0.0
342575,2045.28,2045.28,0.0,1296.97,748.31,748.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342587,1900.0,1900.0,0.0,1330.0,570.0,570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342600,3862.08,1619.58,2242.5,2744.74,469.51,0.0,469.51,0.0,0.0,0.0,2242.5,469.51,0.0
342603,1995.0,1995.0,0.0,,1995.0,1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342609,10101.0,1746.0,8355.0,5013.0,4215.0,873.0,3342.0,0.0,0.0,0.0,8355.0,3342.0,0.0
342612,1869.0,374.0,1495.0,824.59,857.41,187.0,670.41,0.0,0.0,0.0,1495.0,670.41,0.0
342614,539.6,107.92,431.68,259.0,226.64,53.96,172.68,0.0,0.0,0.0,431.68,172.68,0.0
342625,200.0,200.0,0.0,75.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342631,4911.0,4911.0,0.0,4151.7,759.3,759.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342633,11100.0,11100.0,0.0,,11100.0,11100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342644,3238.0,648.0,2590.0,1554.0,1360.0,324.0,1036.0,0.0,0.0,0.0,2590.0,1036.0,0.0
342656,70345.34,,70345.34,55745.16,14600.18,,14600.18,0.0,,0.0,70345.34,14600.18,0.0
342657,2093.0,2093.0,0.0,1769.85,323.15,323.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342658,7000.0,7000.0,0.0,,7000.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342665,14193.0,14193.0,0.0,8471.0,5142.0,5142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342667,7252.5,1338.0,5914.5,3675.25,2908.25,669.0,2239.25,0.0,0.0,0.0,5914.5,2239.25,0.0
342681,2200.0,2200.0,0.0,1069.75,1130.25,1130.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342683,7400.0,7400.0,0.0,,7400.0,7400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342707,4045.0,4045.0,0.0,3412.05,632.95,632.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342714,1869.0,374.0,1495.0,897.0,785.0,187.0,598.0,0.0,0.0,0.0,1495.0,598.0,0.0
342716,10800.0,10800.0,0.0,7912.45,2887.55,2887.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342723,185.0,185.0,0.0,148.0,37.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342729,228.0,228.0,0.0,193.8,34.2,34.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342745,9884.0,9884.0,0.0,4610.18,4386.82,4386.82,0.0,3499.82,3499.82,0.0,0.0,0.0,0.0
342759,1057.5,1057.5,0.0,507.6,444.15,444.15,0.0,118.44,118.44,0.0,0.0,0.0,0.0
342763,477.0,477.0,0.0,405.45,71.55,71.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342772,22582.12,2942.0,19640.12,11787.75,9323.37,1471.0,7852.37,0.0,0.0,0.0,19640.12,7852.37,0.0
342778,11193.3,1702.0,9491.3,5696.81,4645.49,851.0,3794.49,0.0,0.0,0.0,9491.3,3794.49,0.0
342792,3261.6,3261.6,0.0,1565.64,1369.86,1369.86,0.0,365.32,365.32,0.0,0.0,0.0,0.0
342798,4460.86,499.0,3961.86,2378.29,1833.07,249.5,1583.57,0.0,0.0,0.0,3961.86,1583.57,0.0
342821,2494.0,499.0,1995.0,1197.0,1047.5,249.5,798.0,0.0,0.0,0.0,1995.0,798.0,0.0
342827,69029.67,15037.28,53992.39,41090.41,25196.86,6018.18,19178.68,0.0,0.0,0.0,53992.39,19178.68,0.0
342861,3700.0,,3700.0,1850.0,1850.0,,1850.0,0.0,,0.0,3700.0,1850.0,0.0
342867,2097.0,2097.0,0.0,1258.2,838.8,838.8,0.0,359.45,359.45,0.0,0.0,0.0,0.0
342875,14390.98,1819.0,12571.98,7592.79,5888.69,909.5,4979.19,0.0,0.0,0.0,12571.98,4979.19,0.0
342876,1250.0,1250.0,0.0,,1250.0,1250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342879,6513.98,6513.98,0.0,4235.5,2278.48,2278.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342895,16211.0,16211.0,0.0,9596.2,6023.3,6023.3,0.0,197.96,197.96,0.0,0.0,0.0,0.0
342896,12071.25,2415.0,9656.25,5793.75,5070.0,1207.5,3862.5,0.0,0.0,0.0,9656.25,3862.5,0.0
342922,9401.0,873.0,8528.0,5115.96,3848.54,436.5,3412.04,0.0,0.0,0.0,8528.0,3412.04,0.0
342936,4000.0,4000.0,0.0,,4000.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342945,6516.5,6516.5,0.0,4235.5,2281.0,2281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342951,2943.0,2943.0,0.0,0.0,2943.0,2943.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342952,8219.13,627.0,7592.13,4555.79,3349.84,313.5,3036.34,0.0,0.0,0.0,7592.13,3036.34,0.0
342962,81037.38,,81037.38,55037.91,25999.47,,25999.47,0.0,,0.0,81037.38,25999.47,0.0
342986,23331.75,4663.0,18668.75,11201.25,9799.0,2331.5,7467.5,0.0,0.0,0.0,18668.75,7467.5,0.0
342993,10313.0,10313.0,0.0,6975.98,2882.02,2882.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343034,1296.0,1296.0,0.0,622.2,544.3,544.3,0.0,145.18,145.18,0.0,0.0,0.0,0.0
343039,4857.0,972.0,3885.0,2331.0,2040.0,486.0,1554.0,0.0,0.0,0.0,3885.0,1554.0,0.0
343044,10194.41,10194.41,0.0,6374.82,3626.09,3626.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343049,6432.0,6432.0,0.0,0.0,6432.0,6432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343055,1816.0,1816.0,0.0,1539.35,276.65,276.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343067,20466.0,20466.0,0.0,15190.3,5275.7,5275.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343077,824.0,824.0,0.0,700.4,123.6,123.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343080,434000.0,434000.0,0.0,,434000.0,434000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343081,20647.56,4128.96,16518.6,10234.35,8348.73,2064.48,6284.25,0.0,0.0,0.0,16518.6,6284.25,0.0
343082,6266.5,6266.5,0.0,4235.5,2031.0,2031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343086,9630.0,9630.0,0.0,1327.82,8302.18,8302.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343093,1869.0,374.0,1495.0,897.0,785.0,187.0,598.0,0.0,0.0,0.0,1495.0,598.0,0.0
343106,6516.5,6516.5,0.0,4109.9,2406.6,2406.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343109,7450.0,7450.0,0.0,6217.1,1232.9,1232.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343114,3600.0,3600.0,0.0,,3600.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343137,7050.0,7050.0,0.0,3666.0,2679.0,2679.0,0.0,1974.0,1974.0,0.0,0.0,0.0,0.0
343138,31086.71,6216.0,24870.71,15453.25,12525.46,3108.0,9417.46,0.0,0.0,0.0,24870.71,9417.46,0.0
343147,3738.0,748.0,2990.0,1794.0,1570.0,374.0,1196.0,0.0,0.0,0.0,2990.0,1196.0,0.0
343154,1376.0,1376.0,0.0,1169.6,206.4,206.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343180,598.0,598.0,0.0,358.8,239.2,239.2,0.0,83.72,83.72,0.0,0.0,0.0,0.0
343182,844.0,844.0,0.0,717.4,126.6,126.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343195,3969.0,455.0,3514.0,2198.99,1542.51,227.5,1315.01,0.0,0.0,0.0,3514.0,1315.01,0.0
343214,9995.0,9995.0,0.0,6068.13,3512.37,3512.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343219,1869.0,374.0,1495.0,897.0,785.0,187.0,598.0,0.0,0.0,0.0,1495.0,598.0,0.0
343230,748.0,748.0,0.0,,748.0,748.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343240,30523.41,6105.0,24418.41,14375.91,13095.0,3052.5,10042.5,0.0,0.0,0.0,24418.41,10042.5,0.0
343254,2494.0,499.0,1995.0,1197.0,1047.5,249.5,798.0,0.0,0.0,0.0,1995.0,798.0,0.0
1352894,4659.8,628.0,4031.8,2419.08,1926.72,314.0,1612.72,0.0,0.0,0.0,4031.8,1612.72,0.0
1352901,2118.75,423.75,1695.0,1271.25,847.5,169.5,678.0,0.0,0.0,0.0,1695.0,678.0,0.0
1352902,1565.55,1491.0,74.55,1330.72,234.83,223.65,11.18,0.0,0.0,0.0,74.55,11.18,0.0
1352907,2113.27,2012.64,100.63,1690.63,422.64,402.52,20.12,0.0,0.0,0.0,100.63,20.12,0.0
1352914,12532.15,900.0,11632.15,6980.77,5101.38,450.0,4651.38,0.0,0.0,0.0,11632.15,4651.38,0.0
1352915,95749.63,76732.75,19016.88,76599.82,19149.81,17089.2,2060.61,14311.4,14311.4,0.0,19016.88,2060.61,0.0
1352923,650.0,650.0,0.0,503.9,146.1,146.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1352938,5212.65,5124.0,88.65,3754.98,1457.67,1421.77,35.9,0.0,0.0,0.0,88.65,35.9,0.0
1352943,783.3,746.0,37.3,665.81,117.49,111.9,5.59,0.0,0.0,0.0,37.3,5.59,0.0
1352954,1621.5,1621.5,0.0,846.0,669.75,669.75,0.0,197.4,197.4,0.0,0.0,0.0,0.0
1352964,2495.0,2495.0,0.0,,2495.0,2495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1352976,3108.5,648.0,2460.5,1476.3,1308.2,324.0,984.2,0.0,0.0,0.0,2460.5,984.2,0.0
1352985,478.8,456.0,22.8,406.98,71.82,68.4,3.42,0.0,0.0,0.0,22.8,3.42,0.0
1352994,3108.5,648.0,2460.5,1476.3,1308.2,324.0,984.2,0.0,0.0,0.0,2460.5,984.2,0.0
1353004,1058.0,1058.0,0.0,507.6,444.4,444.4,0.0,118.44,118.44,0.0,0.0,0.0,0.0
1353013,299.0,299.0,0.0,179.4,119.6,119.6,0.0,41.86,41.86,0.0,0.0,0.0,0.0
1353015,1472.2,1472.2,0.0,795.6,676.6,676.6,0.0,676.6,676.6,0.0,0.0,0.0,0.0
1353023,10247.0,10247.0,0.0,6653.93,3593.07,3593.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1353039,2132.44,2012.64,119.8,2012.64,119.8,95.84,23.96,0.0,0.0,0.0,119.8,23.96,0.0
1353041,2274.0,455.0,1819.0,1188.56,857.94,227.5,630.44,0.0,0.0,0.0,1819.0,630.44,0.0
1353047,3366.0,,3366.0,1686.7,1679.3,,1679.3,0.0,,0.0,3366.0,1679.3,0.0
1353062,5322.15,5149.0,173.15,4595.48,726.67,772.35,-45.68,0.0,0.0,0.0,173.15,45.68,0.0
1353069,4988.0,998.0,3990.0,2394.0,2095.0,499.0,1596.0,0.0,0.0,0.0,3990.0,1596.0,0.0
1353073,8039.0,8039.0,0.0,3617.7,4193.8,4193.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1353075,1568.7,1494.0,74.7,1282.61,286.09,272.46,13.63,0.0,0.0,0.0,74.7,13.63,0.0
1353080,1081.5,1030.0,51.5,919.28,162.22,154.5,7.72,0.0,0.0,0.0,51.5,7.72,0.0
1353107,3238.0,648.0,2590.0,1554.0,1360.0,324.0,1036.0,0.0,0.0,0.0,2590.0,1036.0,0.0
1353116,1056.64,1006.32,50.32,845.31,211.33,201.26,10.07,0.0,0.0,0.0,50.32,10.07,0.0
1353126,141855.07,57118.75,84736.32,105448.02,36407.05,18964.31,17442.74,18964.31,18964.31,0.0,84736.32,17442.74,0.0
1353133,2125.2,2024.0,101.2,1790.88,334.32,318.4,15.92,0.0,0.0,0.0,101.2,15.92,0.0
1353141,5814.0,5814.0,0.0,2796.88,2814.62,2814.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1353155,14922.0,14922.0,0.0,10174.13,4747.87,4747.87,0.0,4747.87,4747.87,0.0,0.0,0.0,0.0
1353167,1648.5,1570.0,78.5,1401.23,247.27,235.5,11.77,0.0,0.0,0.0,78.5,11.77,0.0
1353170,12739.25,12739.25,0.0,7643.55,5095.7,5095.7,0.0,1724.23,1724.23,0.0,0.0,0.0,0.0
1353187,2710.0,2710.0,0.0,2168.0,542.0,542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1353190,675.0,675.0,0.0,,675.0,675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1353209,1058.0,1058.0,0.0,507.6,444.4,444.4,0.0,118.44,118.44,0.0,0.0,0.0,0.0
1353213,3050.0,610.0,2440.0,1585.51,1159.49,305.0,854.49,0.0,0.0,0.0,2440.0,854.49,0.0
1353215,3667.17,3667.17,0.0,2284.07,1383.1,1383.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1353226,2899.0,580.0,2319.0,1507.12,1101.88,290.0,811.88,0.0,0.0,0.0,2319.0,811.88,0.0
1353234,4485.0,4485.0,0.0,,4485.0,4485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1353245,5840.9,,5840.9,4672.72,1168.18,,1168.18,0.0,,0.0,5840.9,1168.18,0.0
343259,5799.5,5799.5,0.0,3778.36,1818.64,1818.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343281,19224.0,19224.0,0.0,12830.99,6393.01,6393.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343286,456.0,456.0,0.0,387.6,68.4,68.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343287,217.0,217.0,0.0,184.45,32.55,32.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343292,7196.0,5701.0,1495.0,5268.35,1740.65,1142.65,598.0,0.0,0.0,0.0,1495.0,598.0,0.0
343293,1087.0,1087.0,0.0,882.6,204.4,204.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343303,2116.0,2116.0,0.0,1015.2,888.8,888.8,0.0,236.88,236.88,0.0,0.0,0.0,0.0
343305,2177.03,2177.03,0.0,1036.8,915.72,915.72,0.0,241.92,241.92,0.0,0.0,0.0,0.0
343306,2494.0,499.0,1995.0,1197.0,1047.5,249.5,798.0,0.0,0.0,0.0,1995.0,798.0,0.0
343319,47963.09,7788.0,40175.09,23422.02,20647.07,3894.0,16753.07,0.0,0.0,0.0,40175.09,16753.07,0.0
343332,53861.89,8472.58,45389.31,40671.18,13190.71,4734.52,8456.19,0.0,0.0,0.0,45389.31,8456.19,0.0
343341,3738.0,748.0,2990.0,1794.0,1570.0,374.0,1196.0,0.0,0.0,0.0,2990.0,1196.0,0.0
343359,10148.0,10148.0,0.0,5276.7,3856.3,3856.3,0.0,2841.3,2841.3,0.0,0.0,0.0,0.0
343368,6219.0,6219.0,0.0,3778.36,2238.14,2238.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343378,7590.67,1518.0,6072.67,3537.22,3294.45,759.0,2535.45,0.0,0.0,0.0,6072.67,2535.45,0.0
343391,1995.0,1995.0,0.0,,1995.0,1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343413,92696.3,16280.0,76416.3,44118.59,40437.71,8140.0,32297.71,0.0,0.0,0.0,76416.3,32297.71,0.0
343420,3525.0,3525.0,0.0,1833.0,1339.5,1339.5,0.0,987.0,987.0,0.0,0.0,0.0,0.0
343422,600.0,600.0,0.0,,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343426,90860.32,17875.0,72985.32,44517.86,37404.96,8937.5,28467.46,0.0,0.0,0.0,72985.32,28467.46,0.0
343439,684.0,684.0,0.0,581.4,102.6,102.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343445,2512.0,2512.0,0.0,2135.2,376.8,376.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343449,600.0,600.0,0.0,360.0,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343453,336.0,336.0,0.0,235.2,100.8,100.8,0.0,100.8,100.8,0.0,0.0,0.0,0.0
343460,8039.0,8039.0,0.0,4929.24,2882.26,2882.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343462,6219.0,6219.0,0.0,3778.36,2238.14,2238.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343470,16452.0,3292.0,13160.0,7896.0,6910.0,1646.0,5264.0,0.0,0.0,0.0,13160.0,5264.0,0.0
343472,1619.0,324.0,1295.0,777.0,680.0,162.0,518.0,0.0,0.0,0.0,1295.0,518.0,0.0
343494,295.0,295.0,0.0,177.0,118.0,118.0,0.0,40.26,40.26,0.0,0.0,0.0,0.0
343495,11569.53,2314.0,9255.53,5886.69,4525.84,1157.0,3368.84,0.0,0.0,0.0,9255.53,3368.84,0.0
343501,1869.0,374.0,1495.0,897.0,785.0,187.0,598.0,0.0,0.0,0.0,1495.0,598.0,0.0
343506,4988.0,998.0,3990.0,2394.0,2095.0,499.0,1596.0,0.0,0.0,0.0,3990.0,1596.0,0.0
343507,1619.0,324.0,1295.0,777.0,680.0,162.0,518.0,0.0,0.0,0.0,1295.0,518.0,0.0
343514,4256.96,910.0,3346.96,2174.86,1627.1,455.0,1172.1,0.0,0.0,0.0,3346.96,1172.1,0.0
343519,2144.59,429.0,1715.59,1029.36,900.73,214.5,686.23,0.0,0.0,0.0,1715.59,686.23,0.0
343520,294.0,294.0,0.0,240.65,53.35,53.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343554,1988.0,1988.0,0.0,1689.8,298.2,298.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343559,6995.0,6995.0,0.0,4235.5,2519.0,2519.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343573,1728.0,1728.0,0.0,1468.8,259.2,259.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343595,2340.0,2340.0,0.0,1989.0,351.0,351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343601,2592.0,2592.0,0.0,2203.2,388.8,388.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343608,127737.03,7764.57,119972.46,101549.6,26187.43,2192.91,23994.52,593.29,593.29,0.0,119972.46,23994.52,0.0
1353266,851.55,811.0,40.55,723.82,127.73,121.65,6.08,0.0,0.0,0.0,40.55,6.08,0.0
1353267,999.6,952.0,47.6,849.66,149.94,142.8,7.14,0.0,0.0,0.0,47.6,7.14,0.0
1353287,7929.0,7929.0,0.0,,7929.0,7929.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1353292,329.7,314.0,15.7,280.25,49.45,47.1,2.35,0.0,0.0,0.0,15.7,2.35,0.0
1353300,3525.0,3525.0,0.0,939.41,2233.09,2233.09,0.0,1880.59,1880.59,0.0,0.0,0.0,0.0
1353303,11216.0,2244.0,8972.0,5383.2,4710.8,1122.0,3588.8,0.0,0.0,0.0,8972.0,3588.8,0.0
1353309,4000.0,4000.0,0.0,2111.45,1888.55,1888.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1353310,1869.0,374.0,1495.0,897.0,785.0,187.0,598.0,0.0,0.0,0.0,1495.0,598.0,0.0
1353319,238.01,238.01,0.0,,238.01,238.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1353328,5607.0,1122.0,4485.0,2691.0,2355.0,561.0,1794.0,0.0,0.0,0.0,4485.0,1794.0,0.0
1353332,4788.5,998.0,3790.5,2274.3,2015.2,499.0,1516.2,0.0,0.0,0.0,3790.5,1516.2,0.0
1353337,764.45,764.45,0.0,326.5,437.95,437.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1353338,4000.0,4000.0,0.0,2000.0,2000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1353343,9492.0,9492.0,0.0,6684.64,2613.86,2613.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1353345,907.2,864.0,43.2,771.12,136.08,129.6,6.48,0.0,0.0,0.0,43.2,6.48,0.0
1353352,1835.4,1835.4,0.0,,1835.4,1835.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1353357,4048.0,810.0,3238.0,2104.06,1538.94,405.0,1133.94,0.0,0.0,0.0,3238.0,1133.94,0.0
1353361,3995.0,3995.0,0.0,,3995.0,3995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1353374,2274.3,2166.0,108.3,1933.16,341.14,324.9,16.24,0.0,0.0,0.0,108.3,16.24,0.0
1353383,1900.0,1900.0,0.0,950.0,950.0,950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1353404,34750.0,34750.0,0.0,,34750.0,34750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1353414,1546.65,1473.0,73.65,1314.65,232.0,220.95,11.05,0.0,0.0,0.0,73.65,11.05,0.0
1353425,3788.96,810.0,2978.96,1935.74,1448.22,405.0,1043.22,0.0,0.0,0.0,2978.96,1043.22,0.0
1353432,2495.0,2495.0,0.0,,2495.0,2495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1353444,163.8,156.0,7.8,131.04,32.76,31.2,1.56,0.0,0.0,0.0,7.8,1.56,0.0
1353452,178555.7,32672.0,145883.7,90229.47,71990.23,16336.0,55654.23,0.0,0.0,0.0,145883.7,55654.23,0.0
1353455,2901.59,580.0,2321.59,1666.75,944.84,290.0,654.84,0.0,0.0,0.0,2321.59,654.84,0.0
1353462,1694.7,1614.0,80.7,1440.5,254.2,242.1,12.1,0.0,0.0,0.0,80.7,12.1,0.0
1353465,8755.76,8338.82,416.94,7429.9,1325.86,1262.72,63.14,0.0,0.0,0.0,416.94,63.14,0.0
1353473,489.3,466.0,23.3,415.91,73.39,69.9,3.49,0.0,0.0,0.0,23.3,3.49,0.0
1353488,7023.0,7023.0,0.0,3436.13,3586.87,3586.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1353498,1037.0,1037.0,0.0,622.2,414.8,414.8,0.0,145.18,145.18,0.0,0.0,0.0,0.0
